Sales Rep. Y3$Ch.$Mchd.$aktivní návštěva a/n$Customer No.$$City (M)$StrHousNo. (M)$kontaktní osoba jméno$kontaktní osoba tel.$kontaktní osoba e-mail$letáky a/n$GPS
53590550$TT$KAM TT CZ3 HO$$53508165$STAVMAT IN, a.s.$BRNO$MASNÁ 110$$$$$49.1821711, 16.6261172
53590205$TT$KAM TT CZ3 HO$$53508166$STAVMAT STAVEBNINY a$VELKÉ MEZIŘÍČÍ$KARLOV$$$$$49.3475476, 16.0377953
53591071$TT$KAM TT CZ3 HO$$53508167$STAVMAT STAVEBNINY a$HRUŠOVANY NAD JEVIŠKOU$NÁDRAŽNÍ 486$$$$$48.8184428, 16.3982532
53591071$TT$KAM TT CZ3 HO$$53508229$Stavebniny DEK a.s.$STARÉ MĚSTO U UHERSKÉHO HRADIŠTĚ$VELEHRADSKÁ 1433$$$$$49.0835676, 17.4417976
53590550$TT$KAM TT CZ1 LU$$53508244$Fabory CZ Holding s.$PRAHA 9 - HORNÍ POČERNICE$BYSTRÁ 2243$$$$$50.1158801, 14.6027103
53591071$TT$KAM TT CZ3 HO$$53508248$Fabory CZ Holding s.$BRNO - SLATINA$ŘÍPSKÁ 20A$$$$$49.177965, 16.677118
53590550$TT$KAM TT CZ2 SL$$53508259$Petr Nešněra$NYMBURK$PALACKÉHO TŘÍDA 1820/49$$$$$50.1894112, 15.0437821
53590550$TT$KAM TT CZ1 LU$$53508301$W.A.T.C.H. CZ, s.r.o$PRAHA 4$ANTALA STAŠKA 2027/77$$$$$50.0425313, 14.4480584
53591071$TT$KAM TT CZ3 HO$$53508324$PRO-DOMA, SE$ŠLAPANICE$HUSOVA 1030/33$$$$$49.1562185, 16.7236534
53591093$TT$KAM TT CZ2 SL$$53508353$Stavebniny DEK a.s.$KOLÍN$K RAŠKOVCI 851$$$$$50.0384605, 15.2164103
53591066$TT$KAM TT CZ1 LU$$53508354$Stavebniny DEK a.s.$BEROUN$LIDICKÁ 806$$$$$49.9806781, 14.0759804
53591066$TT$KAM TT CZ1 LU$$53508359$Stavebniny DEK a.s.$ČESKÁ LÍPA$SVOJSÍKOVA STEZKA 3002$$$$$50.6706938, 14.5233418
53591093$TT$KAM TT CZ2 SL$$53508360$Stavebniny DEK a.s.$HRDĚJOVICE$HRDĚJOVICE 395$$$$$49.0189353, 14.4785718
53591066$TT$KAM TT CZ1 LU$$53508364$Stavebniny DEK a.s.$KARLOVY VARY$SPORTOVNÍ 15$$$$$50.2417167, 12.8925498
53591071$TT$KAM TT CZ3 HO$$53508365$Stavebniny DEK a.s.$KARVINÁ$LEŠETÍNSKÁ 317/12A$$$$$49.8540242, 18.5238819
53591066$TT$KAM TT CZ1 LU$$53508367$Stavebniny DEK a.s.$MOST - ČEPIROHY$U LESÍKA 135$$$$$50.4839116, 13.6260416
53591093$TT$KAM TT CZ2 SL$$53508368$Stavebniny DEK a.s.$PELHŘIMOV$RYNÁRECKÁ 1756$$$$$49.407338, 15.229175
53591066$TT$KAM TT CZ1 LU$$53508369$Stavebniny DEK a.s.$PLZEŇ - ČERNICE$PÍSECKÁ UL.$$$$$49.7024329, 13.4286070
53591071$TT$KAM TT CZ3 HO$$53508372$Stavebniny DEK a.s.$PROSTĚJOV$PRŮMYSLOVÁ 14$$$$$49.4711833, 17.1375769
53591071$TT$KAM TT CZ3 HO$$53508373$Stavebniny DEK a.s.$PŘEROV II$LOVĚŠICE 261$$$$$49.4308644, 17.4559786
53591066$TT$KAM TT CZ1 LU$$53508375$Stavebniny DEK a.s.$STRAKONICE$PÍSECKÁ 506$$$$$49.2703123, 13.9242091
